REGION_CORTO;COMUNA;NOMBRE_ESTAB;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Aisén Gral. C. Ibáñez Campo";Coihaique;Consultorio Víctor Domingo Silva;Pfizer;09/07/2021;62;16;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;03/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;08/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;11/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;15/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;16/03/2021;2;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;18/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;23/03/2021;2;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;24/03/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;31/03/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;05/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;08/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;12/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;13/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;14/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;15/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;16/04/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;19/04/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;20/04/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;21/04/2021;;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;23/04/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;26/04/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;07/05/2021;2;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;17/05/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;18/05/2021;;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;26/05/2021;3;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;28/05/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;01/06/2021;2;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;08/06/2021;;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;09/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;10/06/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;17/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;22/06/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;23/06/2021;6;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;24/06/2021;7;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;25/06/2021;4;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;29/06/2021;3;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;30/06/2021;2;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;01/07/2021;7;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;02/07/2021;7;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;05/07/2021;3;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;06/07/2021;3;1;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;07/07/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;08/07/2021;5;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Hospital Regional (Coihaique);Pfizer;09/07/2021;3;2;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Balmaceda;Pfizer;01/07/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Balmaceda;Pfizer;05/07/2021;11;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural El Blanco;Pfizer;29/06/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural El Gato;Pfizer;24/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural El Gato;Pfizer;02/07/2021;3;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Lago Atravesado;Pfizer;25/06/2021;3;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Lago Atravesado;Pfizer;30/06/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Lago Atravesado;Pfizer;06/07/2021;18;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Valle Simpson;Pfizer;01/07/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Villa Ortega;Pfizer;24/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Villa Ortega;Pfizer;07/07/2021;30;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Villa Ortega;Pfizer;09/07/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Ñireguao;Pfizer;24/06/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Coihaique;Posta de Salud Rural Ñireguao;Pfizer;08/07/2021;15;;
" Aisén Gral. C. Ibáñez Campo";Guaitecas;Posta de Salud Rural Melinka;Pfizer;25/06/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Guaitecas;Posta de Salud Rural Melinka;Pfizer;02/07/2021;36;;
" Aisén Gral. C. Ibáñez Campo";Guaitecas;Posta de Salud Rural Melinka;Pfizer;06/07/2021;11;;
" Aisén Gral. C. Ibáñez Campo";Guaitecas;Posta de Salud Rural Melinka;Pfizer;08/07/2021;18;;
" Aisén Gral. C. Ibáñez Campo";Lago Verde;Posta de Salud Rural La Tapera;Pfizer;29/06/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Lago Verde;Posta de Salud Rural La Tapera;Pfizer;30/06/2021;5;;
" Aisén Gral. C. Ibáñez Campo";Lago Verde;Posta de Salud Rural Villa Amengual;Pfizer;30/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Lago Verde;Posta de Salud Rural Villa Amengual;Pfizer;01/07/2021;12;;
" Aisén Gral. C. Ibáñez Campo";O'Higgins;Posta de Salud Rural Villa O'Higgins;Pfizer;23/06/2021;3;;
" Aisén Gral. C. Ibáñez Campo";O'Higgins;Posta de Salud Rural Villa O'Higgins;Pfizer;06/07/2021;41;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Bahía Murta;Pfizer;07/07/2021;15;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Cerro Castillo (Río Ibáñez);Pfizer;24/06/2021;1;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Cerro Castillo (Río Ibáñez);Pfizer;08/07/2021;18;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Cerro Castillo (Río Ibáñez);Pfizer;09/07/2021;12;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Puerto Ibáñez;Pfizer;24/06/2021;11;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Puerto Ibáñez;Pfizer;01/07/2021;11;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Puerto Ibáñez;Pfizer;07/07/2021;30;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Puerto Sánchez;Pfizer;08/07/2021;4;;
" Aisén Gral. C. Ibáñez Campo";Río Ibáñez;Posta de Salud Rural Río Tranquilo;Pfizer;01/07/2021;18;;
" Aisén Gral. C. Ibáñez Campo";Tortel;Posta de Salud Rural Caleta Tortel;Pfizer;24/06/2021;12;;
" Aisén Gral. C. Ibáñez Campo";Tortel;Posta de Salud Rural Caleta Tortel;Pfizer;08/07/2021;23;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;15/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;17/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;19/03/2021;42;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;22/03/2021;14;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;23/03/2021;4;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;24/03/2021;3;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;25/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;29/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;30/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;31/03/2021;3;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;05/04/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;08/04/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;09/04/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;12/04/2021;3;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;13/04/2021;2;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;14/04/2021;4;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;15/04/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;16/04/2021;;30;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;17/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;19/04/2021;;18;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;20/04/2021;;8;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;21/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;22/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;26/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;27/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;28/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;03/05/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;06/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;07/05/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;10/05/2021;1;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;11/05/2021;1;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;12/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;13/05/2021;;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;17/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;18/05/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;27/05/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;28/05/2021;2;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;01/06/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;02/06/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;03/06/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;08/06/2021;1;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;09/06/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;10/06/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;22/06/2021;6;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;23/06/2021;15;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;24/06/2021;7;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;25/06/2021;38;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;29/06/2021;15;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;30/06/2021;14;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;01/07/2021;109;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;02/07/2021;76;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;05/07/2021;26;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;06/07/2021;15;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;07/07/2021;80;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;08/07/2021;45;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Antonio Rendic (Ex Cautín);Pfizer;09/07/2021;60;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;15/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;16/03/2021;3;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;17/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;19/03/2021;15;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;22/03/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;23/03/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;24/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;29/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;31/03/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;01/04/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;06/04/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;09/04/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;12/04/2021;1;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;13/04/2021;1;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;14/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;15/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;16/04/2021;1;10;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;17/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;19/04/2021;;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;20/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;21/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;22/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;26/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;28/04/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;29/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;06/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;07/05/2021;1;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;11/05/2021;;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;14/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;26/05/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;04/06/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;08/06/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;22/06/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;23/06/2021;5;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;24/06/2021;3;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;25/06/2021;4;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;29/06/2021;5;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;30/06/2021;6;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;01/07/2021;60;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;02/07/2021;29;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;05/07/2021;20;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;06/07/2021;16;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;07/07/2021;46;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;08/07/2021;34;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Central Oriente de Antofagasta;Pfizer;09/07/2021;29;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;01/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;02/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;03/03/2021;5;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;04/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;15/03/2021;1;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;16/03/2021;5;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;17/03/2021;6;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;18/03/2021;8;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;19/03/2021;86;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;22/03/2021;23;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;23/03/2021;22;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;24/03/2021;10;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;25/03/2021;10;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;26/03/2021;10;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;29/03/2021;10;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;30/03/2021;2;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;31/03/2021;1;4;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;05/04/2021;18;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;06/04/2021;8;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;07/04/2021;10;;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;08/04/2021;8;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;09/04/2021;10;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;10/04/2021;6;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;12/04/2021;8;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;13/04/2021;6;5;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;14/04/2021;3;10;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;15/04/2021;4;9;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;16/04/2021;8;63;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;17/04/2021;3;11;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;19/04/2021;1;16;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;20/04/2021;;28;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;21/04/2021;;7;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;22/04/2021;;5;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;23/04/2021;;14;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;24/04/2021;22;2;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;26/04/2021;;9;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;27/04/2021;;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;28/04/2021;;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;29/04/2021;;1;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;30/04/2021;1;3;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;03/05/2021;;12;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;04/05/2021;;10;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;05/05/2021;1;9;
" Antofagasta";Antofagasta;Centro de Salud Familiar Centro Sur de Antofagasta;Pfizer;06/05/2021;;8;
